Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, boolean retryOnConnLoss);Free text;;;Creates the path in ZooKeeper, creating each node as necessary. e.g. If <code>path=/solr/group/node</code> and none of the nodes, solr, group, node exist, each will be created. ;true
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean retryOnConnLoss);Free text;;;Creates the path in ZooKeeper, creating each node as necessary. e.g. If <code>path=/solr/group/node</code> and none of the nodes, solr, group, node exist, each will be created. ;true
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean failOnExists, boolean retryOnConnLoss);Free text;;;Creates the path in ZooKeeper, creating each node as necessary. e.g. If <code>path=/solr/group/node</code> and none of the nodes, solr, group, node exist, each will be created. ;true
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, byte[] data, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, boolean retryOnConnLoss);@param;byte[] data;byte[] data;to set on the last zkNode;true
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, byte[] data, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean retryOnConnLoss);@param;byte[] data;byte[] data;to set on the last zkNode;true
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, byte[] data, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean failOnExists, boolean retryOnConnLoss);@param;byte[] data;byte[] data;to set on the last zkNode;true
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, byte[] data, CreateMode createMode, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean retryOnConnLoss);Whole;;;Creates the path in ZooKeeper, creating each node as necessary. e.g. If <code>path=/solr/group/node</code> and none of the nodes, solr, group, node exist, each will be created.  @param to set on the last zkNode  ;false
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, byte[] data, CreateMode createMode, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean failOnExists, boolean retryOnConnLoss);Whole;;;Creates the path in ZooKeeper, creating each node as necessary. e.g. If <code>path=/solr/group/node</code> and none of the nodes, solr, group, node exist, each will be created.  @param to set on the last zkNode  ;false
org.apache.solr.common.cloud.SolrZkClient;void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean retryOnConnLoss);void makePath(String path, byte[] data, CreateMode createMode, Watcher watcher, boolean failOnExists, boolean retryOnConnLoss);Whole;;;Creates the path in ZooKeeper, creating each node as necessary. e.g. If <code>path=/solr/group/node</code> and none of the nodes, solr, group, node exist, each will be created.  @param to set on the last zkNode  ;false
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);Free text;;;Wait to see *all* cores live and active. ;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);@return;;;false if timed out;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);@param;ZkStateReader zkStateReader;ZkStateReader zkStateReader;to use for ClusterState;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);@param;int timeoutInMs;int timeoutInMs;how long to wait before giving up;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitToSeeLiveReplica(ZkStateReader zkStateReader, String collection, String coreNodeName, String baseUrl, int timeoutInMs);@return;;;false if timed out;false
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitToSeeLiveReplica(ZkStateReader zkStateReader, String collection, String coreNodeName, String baseUrl, int timeoutInMs);@param;ZkStateReader zkStateReader;ZkStateReader zkStateReader;to use for ClusterState;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, int timeoutInMs);boolean waitToSeeLiveReplica(ZkStateReader zkStateReader, String collection, String coreNodeName, String baseUrl, int timeoutInMs);@param;int timeoutInMs;int timeoutInMs;how long to wait before giving up;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);boolean waitToSeeLiveReplica(ZkStateReader zkStateReader, String collection, String coreNodeName, String baseUrl, int timeoutInMs);@return;;;false if timed out;false
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);boolean waitToSeeLiveReplica(ZkStateReader zkStateReader, String collection, String coreNodeName, String baseUrl, int timeoutInMs);@param;ZkStateReader zkStateReader;ZkStateReader zkStateReader;to use for ClusterState;true
org.apache.solr.common.cloud.ClusterStateUtil;boolean waitForAllActiveAndLiveReplicas(ZkStateReader zkStateReader, String collection, int timeoutInMs);boolean waitToSeeLiveReplica(ZkStateReader zkStateReader, String collection, String coreNodeName, String baseUrl, int timeoutInMs);@param;int timeoutInMs;int timeoutInMs;how long to wait before giving up;true
org.apache.solr.common.cloud.ZkMaintenanceUtils;String listZnode(SolrZkClient zkClient, String path, Boolean recurse);void zkTransfer(SolrZkClient zkClient, String src, Boolean srcIsZk, String dst, Boolean dstIsZk, Boolean recurse);@throws;;;Could not perform the Zookeeper operation.;true
org.apache.solr.common.cloud.ZkMaintenanceUtils;String listZnode(SolrZkClient zkClient, String path, Boolean recurse);void zkTransfer(SolrZkClient zkClient, String src, Boolean srcIsZk, String dst, Boolean dstIsZk, Boolean recurse);@throws;;;Thread interrupted;true
org.apache.solr.common.cloud.ZkConfigManager;void uploadConfigDir(Path dir, String configName);void uploadConfigDir(Path dir, String configName, Pattern filenameExclusions);@param;Path dir;Path dir;java.nio.file.Path to the files;true
org.apache.solr.common.cloud.ZkConfigManager;void uploadConfigDir(Path dir, String configName);void uploadConfigDir(Path dir, String configName, Pattern filenameExclusions);@param;String configName;String configName;the name to give the config;true
org.apache.solr.common.cloud.ZkConfigManager;void uploadConfigDir(Path dir, String configName);void uploadConfigDir(Path dir, String configName, Pattern filenameExclusions);@throws;;;if an I/O error occurs or the path does not exist;true
org.apache.solr.common.cloud.ZkConfigManager;Boolean configExists(String configName);void deleteConfigDir(String configName);@throws;;;if an I/O error occurs;true
org.apache.solr.common.cloud.ZkConfigManager;Boolean configExists(String configName);void copyConfigDir(String fromConfig, String toConfig);@throws;;;if an I/O error occurs;true
org.apache.solr.common.cloud.ZkConfigManager;Boolean configExists(String configName);void copyConfigDir(String fromConfig, String toConfig, Set copiedToZkPaths);@throws;;;if an I/O error occurs;true
org.apache.solr.common.cloud.ZkConfigManager;void deleteConfigDir(String configName);void copyConfigDir(String fromConfig, String toConfig);@throws;;;if an I/O error occurs;true
org.apache.solr.common.cloud.ZkConfigManager;void deleteConfigDir(String configName);void copyConfigDir(String fromConfig, String toConfig, Set copiedToZkPaths);@throws;;;if an I/O error occurs;true
org.apache.solr.common.cloud.ZkConfigManager;void copyConfigDir(String fromConfig, String toConfig);void copyConfigDir(String fromConfig, String toConfig, Set copiedToZkPaths);Free text;;;Copy a config in ZooKeeper ;true
org.apache.solr.common.cloud.ZkConfigManager;void copyConfigDir(String fromConfig, String toConfig);void copyConfigDir(String fromConfig, String toConfig, Set copiedToZkPaths);@param;String fromConfig;String fromConfig;the config to copy from;true
org.apache.solr.common.cloud.ZkConfigManager;void copyConfigDir(String fromConfig, String toConfig);void copyConfigDir(String fromConfig, String toConfig, Set copiedToZkPaths);@param;String toConfig;String toConfig;the config to copy to;true
org.apache.solr.common.cloud.ZkConfigManager;void copyConfigDir(String fromConfig, String toConfig);void copyConfigDir(String fromConfig, String toConfig, Set copiedToZkPaths);@throws;;;if an I/O error occurs;true
org.apache.solr.common.cloud.ZkStateReader;AutoScalingConfig getAutoScalingConfig();AutoScalingConfig getAutoScalingConfig(Watcher watcher);Free text;;;Get current {@link AutoScalingConfig}. ;true
org.apache.solr.common.cloud.ZkStateReader;AutoScalingConfig getAutoScalingConfig();AutoScalingConfig getAutoScalingConfig(Watcher watcher);@return;;;current configuration from autoscaling.json. NOTE: this data is retrieved from ZK on each call.;true
org.apache.solr.common.cloud.ZkStateReader;Replica getLeaderRetry(String collection, String shard);Replica getLeaderRetry(String collection, String shard, int timeout);Whole;;;Get shard leader properties, with retry if none exist.    ;false
org.apache.solr.common.SolrInputDocument;Object getFieldValue(String name);Collection getFieldValues(String name);@param;String name;String name;name of the field to fetch;true
org.apache.solr.client.solrj.impl.ZkClientClusterStateProvider;void downloadConfig(String configName, Path downloadPath);void uploadConfig(Path configPath, String configName);@param;String configName;String configName;the name of the config;true
org.apache.solr.client.solrj.impl.LBHttpSolrClient; LBHttpSolrClient(HttpSolrClient.Builder httpSolrClientBuilder, HttpClient httpClient, String solrServerUrl); LBHttpSolrClient(HttpClient httpClient, ResponseParser parser, String solrServerUrl);Whole;;;The provided httpClient should use a multi-threaded connection manager @deprecated use {@link LBHttpSolrClient#LBHttpSolrClient(Builder)} instead, as it is a more extension/subclassing-friendly alternative    ;false
org.apache.solr.client.solrj.impl.LBHttpSolrClient;Rsp request(Req req);NamedList request(SolrRequest request, String collection);@throws;;;If there is a low-level I/O error.;true
org.apache.solr.client.solrj.impl.CloudSolrClient;void setSoTimeout(int timeout);void setConnectionTimeout(int timeout);Whole;;;@deprecated since 7.0  Use {@link Builder} methods instead.    ;false
org.apache.solr.client.solrj.impl.CloudSolrClient;void waitForState(String collection, long wait, TimeUnit unit, CollectionStatePredicate predicate);void registerCollectionStateWatcher(String collection, CollectionStateWatcher watcher);@param;String collection;String collection;the collection to watch;true
org.apache.solr.client.solrj.impl.HttpSolrClient;HttpUriRequestResponse httpUriRequest(SolrRequest request);HttpUriRequestResponse httpUriRequest(SolrRequest request, ResponseParser processor);Whole;;;@lucene.experimental    ;false
org.apache.solr.client.solrj.impl.HttpClientUtil;CloseableHttpClient createClient(SolrParams params);CloseableHttpClient createClient(SolrParams params, PoolingHttpClientConnectionManager cm, boolean sharedConnectionManager);Free text;;;Creates new http client by using the provided configuration. ;true
org.apache.solr.client.solrj.response.GroupCommand; GroupCommand(String name, int matches); GroupCommand(String name, int matches, int nGroups);@param;String name;String name;The name of this command;true
org.apache.solr.client.solrj.response.GroupCommand; GroupCommand(String name, int matches); GroupCommand(String name, int matches, int nGroups);@param;int matches;int matches;The total number of documents found for this command;true
org.apache.solr.client.solrj.SolrQuery;SolrQuery setTerms(boolean b);SolrQuery setFacet(boolean b);@return;;;Current reference (this);false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery addFacetPivotField(String fields);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery addFacetPivotField(String fields);@param;String fields;String fields;Array of field names from the IndexSchema;true
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery addIntervalFacets(String field, String[] intervals);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setFacetMissing(Boolean v);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setFacetSort(String sort);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery addMoreLikeThisField(String field);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisMinTermFreq(int mintf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisMinDocFreq(int mindf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisMinWordLen(int minwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisMaxWordLen(int maxwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisMaxQueryTerms(int maxqt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisMaxTokensParsed(int maxntp);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisBoost(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisQF(String qf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThisCount(int count);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setMoreLikeThis(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setRequestHandler(String qt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setParam(String name, String values);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetField(String fields);SolrQuery setParam(String name, boolean value);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery addIntervalFacets(String field, String[] intervals);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setFacetMissing(Boolean v);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setFacetSort(String sort);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery addMoreLikeThisField(String field);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisMinTermFreq(int mintf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisMinDocFreq(int mindf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisMinWordLen(int minwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisMaxWordLen(int maxwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisMaxQueryTerms(int maxqt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisMaxTokensParsed(int maxntp);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisBoost(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisQF(String qf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThisCount(int count);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setMoreLikeThis(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setRequestHandler(String qt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setParam(String name, String values);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addFacetPivotField(String fields);SolrQuery setParam(String name, boolean value);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);Whole;;;Add a numeric range facet.  @param The field@param The start of range@param The end of the range@param The gap between each count @return this ;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery addIntervalFacets(String field, String[] intervals);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setFacetMissing(Boolean v);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setFacetSort(String sort);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery addMoreLikeThisField(String field);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisMinTermFreq(int mintf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisMinDocFreq(int mindf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisMinWordLen(int minwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisMaxWordLen(int maxwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisMaxQueryTerms(int maxqt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisMaxTokensParsed(int maxntp);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisBoost(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisQF(String qf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThisCount(int count);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setMoreLikeThis(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setRequestHandler(String qt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setParam(String name, String values);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addNumericRangeFacet(String field, Number start, Number end, Number gap);SolrQuery setParam(String name, boolean value);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery addIntervalFacets(String field, String[] intervals);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setFacetMissing(Boolean v);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setFacetSort(String sort);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery addMoreLikeThisField(String field);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisMinTermFreq(int mintf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisMinDocFreq(int mindf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisMinWordLen(int minwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisMaxWordLen(int maxwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisMaxQueryTerms(int maxqt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisMaxTokensParsed(int maxntp);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisBoost(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisQF(String qf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThisCount(int count);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setMoreLikeThis(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setRequestHandler(String qt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setParam(String name, String values);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addDateRangeFacet(String field, Date start, Date end, String gap);SolrQuery setParam(String name, boolean value);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setFacetMissing(Boolean v);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setFacetSort(String sort);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery addMoreLikeThisField(String field);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisMinTermFreq(int mintf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisMinDocFreq(int mindf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisMinWordLen(int minwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisMaxWordLen(int maxwl);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisMaxQueryTerms(int maxqt);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisMaxTokensParsed(int maxntp);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisBoost(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisQF(String qf);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThisCount(int count);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setMoreLikeThis(boolean b);@return;;;this;false
org.apache.solr.client.solrj.SolrQuery;SolrQuery addIntervalFacets(String field, String[] intervals);SolrQuery setRequestHandler(String qt);@return;;;this;false
