Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.apache.hadoop.metrics.MetricsRecord;void setTag(String tagName, short tagValue);void setTag(String tagName, byte tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void setMetric(String metricName, long metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void setMetric(String metricName, short metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void setMetric(String metricName, byte metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void setMetric(String metricName, short metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void setMetric(String metricName, byte metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void setMetric(String metricName, byte metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, byte metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.MetricsRecord;void setMetric(String metricName, float metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, int metricValue);void incrMetric(String metricName, long metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, int metricValue);void incrMetric(String metricName, short metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, int metricValue);void incrMetric(String metricName, byte metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, int metricValue);void incrMetric(String metricName, float metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, long metricValue);void incrMetric(String metricName, short metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, long metricValue);void incrMetric(String metricName, byte metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, long metricValue);void incrMetric(String metricName, float metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, short metricValue);void incrMetric(String metricName, byte metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, short metricValue);void incrMetric(String metricName, float metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.MetricsRecord;void incrMetric(String metricName, byte metricValue);void incrMetric(String metricName, float metricValue);Whole;;;Increments the named metric by the specified value.  @param name of the metric@param incremental value  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.ContextFactory;Object getAttribute(String attributeName);void setAttribute(String attributeName, Object value);@param;String attributeName;String attributeName;the attribute name;true
org.apache.hadoop.metrics.ContextFactory;Object getAttribute(String attributeName);void removeAttribute(String attributeName);@param;String attributeName;String attributeName;the attribute name;true
org.apache.hadoop.metrics.ContextFactory;void setAttribute(String attributeName, Object value);void removeAttribute(String attributeName);@param;String attributeName;String attributeName;the attribute name;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingRate; MetricsTimeVaryingRate(String nam, MetricsRegistry registry, String description); MetricsTimeVaryingRate(String nam, MetricsRegistry registry);Free text;;;Constructor - create a new metric ;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingRate; MetricsTimeVaryingRate(String nam, MetricsRegistry registry, String description); MetricsTimeVaryingRate(String nam, MetricsRegistry registry);@param;String nam;String nam;the name of the metrics to be used to publish the metric;true
org.apache.hadoop.metrics.util.MetricsLongValue; MetricsLongValue(String nam, MetricsRegistry registry, String description); MetricsLongValue(String nam, MetricsRegistry registry);Free text;;;Constructor - create a new metric ;true
org.apache.hadoop.metrics.util.MetricsLongValue; MetricsLongValue(String nam, MetricsRegistry registry, String description); MetricsLongValue(String nam, MetricsRegistry registry);@param;String nam;String nam;the name of the metrics to be used to publish the metric;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingInt; MetricsTimeVaryingInt(String nam, MetricsRegistry registry, String description); MetricsTimeVaryingInt(String nam, MetricsRegistry registry);Free text;;;Constructor - create a new metric ;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingInt; MetricsTimeVaryingInt(String nam, MetricsRegistry registry, String description); MetricsTimeVaryingInt(String nam, MetricsRegistry registry);@param;String nam;String nam;the name of the metrics to be used to publish the metric;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingInt;int getPreviousIntervalValue();int getCurrentIntervalValue();@return;;;prev interval value;false
org.apache.hadoop.metrics.util.MetricsIntValue; MetricsIntValue(String nam, MetricsRegistry registry, String description); MetricsIntValue(String nam, MetricsRegistry registry);Free text;;;Constructor - create a new metric ;true
org.apache.hadoop.metrics.util.MetricsIntValue; MetricsIntValue(String nam, MetricsRegistry registry, String description); MetricsIntValue(String nam, MetricsRegistry registry);@param;String nam;String nam;the name of the metrics to be used to publish the metric;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingLong; MetricsTimeVaryingLong(String nam, MetricsRegistry registry, String description); MetricsTimeVaryingLong(String nam, MetricsRegistry registry);Free text;;;Constructor - create a new metric ;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingLong; MetricsTimeVaryingLong(String nam, MetricsRegistry registry, String description); MetricsTimeVaryingLong(String nam, MetricsRegistry registry);@param;String nam;String nam;the name of the metrics to be used to publish the metric;true
org.apache.hadoop.metrics.util.MetricsTimeVaryingLong;long getPreviousIntervalValue();long getCurrentIntervalValue();@return;;;prev interval value;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, String tagValue);void setTag(String tagName, int tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, String tagValue);void setTag(String tagName, long tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, String tagValue);void setTag(String tagName, short tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, String tagValue);void setTag(String tagName, byte tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, int tagValue);void setTag(String tagName, long tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, int tagValue);void setTag(String tagName, short tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, int tagValue);void setTag(String tagName, byte tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, long tagValue);void setTag(String tagName, short tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, long tagValue);void setTag(String tagName, byte tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setTag(String tagName, short tagValue);void setTag(String tagName, byte tagValue);Whole;;;Sets the named tag to the specified value.  @param name of the tag@param new value of the tag  @throws if the tagName conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void setMetric(String metricName, long metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void setMetric(String metricName, short metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void setMetric(String metricName, byte metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, int metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void setMetric(String metricName, short metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void setMetric(String metricName, byte metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, int metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, long metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, long metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, short metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, short metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, byte metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, byte metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, float metricValue);@param;String metricName;String metricName;name of the metric;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, long metricValue);void incrMetric(String metricName, float metricValue);@throws;;;if the metricName or the type of the metricValue conflicts with the configuration;true
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, short metricValue);void setMetric(String metricName, byte metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, short metricValue);void setMetric(String metricName, float metricValue);Whole;;;Sets the named metric to the specified value.  @param name of the metric@param new value of the metric  @throws if the metricName or the type of the metricValue conflicts with the configuration;false
org.apache.hadoop.metrics.spi.MetricsRecordImpl;void setMetric(String metricName, short metricValue);void incrMetric(String metricName, int metricValue);@param;String metricName;String metricName;name of the metric;true
